model,agent,pr_id,coverage_purpose,coverage_changes,rationale_clarity,commit_coverage,testing_guidance,readability
Grok-3,Copilot,3113193447,4,1,1,1,1,3
Grok-3,Copilot,3173304702,5,5,5,5,1,5
Grok-3,Copilot,3236326288,5,5,4,1,3,5
Grok-3,Copilot,3176320310,4,5,4,4,3,5
Grok-3,Copilot,3206906907,5,5,3,5,3,5
Grok-3,Copilot,3181698676,5,5,5,3,5,5
Grok-3,Copilot,3204695643,4,3,4,1,2,4
Grok-3,Copilot,3172362186,5,5,5,2,3,5
Grok-3,Copilot,3258059378,4,5,4,3,4,5
Grok-3,Copilot,3115145732,5,5,5,4,1,5
Grok-3,Copilot,3136073133,4,5,4,4,5,5
Grok-3,Copilot,3209933068,5,5,5,3,1,5
Grok-3,Copilot,3198273572,5,5,5,1,5,5
Grok-3,Copilot,3131807508,4,5,4,4,1,5
Grok-3,Copilot,3262668155,5,5,5,3,3,5
Grok-3,Copilot,3173312690,5,5,5,4,3,5
Grok-3,Copilot,3206340161,5,5,5,3,5,5
Grok-3,Copilot,3254865327,5,5,5,4,4,5
Grok-3,Copilot,3074526770,5,5,5,4,4,5
Grok-3,Copilot,3174426696,5,5,4,1,1,4
Grok-3,Copilot,3168946396,5,5,5,1,1,5
Grok-3,Copilot,3141285079,5,5,5,3,3,5
Grok-3,Copilot,3212186764,3,5,3,3,5,5
Grok-3,Copilot,3267130547,5,5,5,3,1,5
Grok-3,Copilot,3276981682,5,5,5,2,4,5
Grok-3,Copilot,3180322641,3,5,2,3,1,5
Grok-3,Copilot,3224798225,5,5,4,2,5,5
Grok-3,Copilot,3217644664,5,5,5,4,3,5
Grok-3,Copilot,3142539176,5,5,5,2,1,5
Grok-3,Copilot,3237929957,4,5,4,3,1,5
Grok-3,Copilot,3226485376,5,5,3,5,3,5
Grok-3,Copilot,3131184648,3,2,2,1,1,3
Grok-3,Copilot,3095248361,5,4,5,4,3,4
Grok-3,Copilot,3168274624,4,5,3,3,3,5
Grok-3,Copilot,3238929100,5,5,5,4,5,5
Grok-3,Copilot,3184463362,5,5,5,3,5,5
Grok-3,Copilot,3098819508,5,5,4,5,1,5
Grok-3,Copilot,3150761777,5,5,4,3,1,5
Grok-3,Copilot,3176572345,5,5,4,4,5,5
Grok-3,Copilot,3146332801,4,5,4,4,4,5
Grok-3,Copilot,3138451569,4,4,2,3,1,4
Grok-3,Copilot,3123500242,5,5,4,2,1,5
Grok-3,Copilot,3076670977,5,5,5,4,1,5
Grok-3,Copilot,3081566388,5,5,5,2,4,5
Grok-3,Copilot,3154236165,5,5,5,4,5,5
Grok-3,Copilot,3226713871,5,5,3,3,5,5
Grok-3,Copilot,3089035322,4,5,4,3,1,5
Grok-3,Copilot,3221937633,5,5,5,2,4,5
Grok-3,Copilot,3208548860,5,5,5,4,3,5
Grok-3,Copilot,3265278926,5,5,5,3,4,5
Grok-3,Copilot,3136956439,5,5,4,3,1,5
Grok-3,Copilot,3199367326,4,5,3,3,1,5
Grok-3,Copilot,3232687467,5,5,4,5,1,5
Grok-3,Copilot,3203458460,5,5,5,5,3,5
Grok-3,Copilot,3153767187,5,5,4,3,3,5
Grok-3,Copilot,3123542432,4,5,4,4,1,5
Grok-3,Copilot,3074788987,4,4,4,2,1,5
Grok-3,Copilot,3104617640,4,3,4,3,3,5
Grok-3,Copilot,3210836309,4,5,3,3,4,5
Grok-3,Copilot,3144312641,5,5,4,4,1,5
Grok-3,Copilot,3132622672,4,5,3,2,3,5
Grok-3,Copilot,3241346467,5,5,5,5,5,5
Grok-3,Copilot,3224697505,5,5,5,3,5,5
Grok-3,Copilot,3081999258,4,5,4,3,1,5
Grok-3,Copilot,3258873519,5,5,5,4,4,5
Grok-3,Copilot,3155889109,5,5,5,3,1,5
Grok-3,Copilot,3112701610,5,5,4,4,1,5
Grok-3,Copilot,3222280386,5,5,5,3,3,5
Grok-3,Copilot,3117952456,4,5,3,2,1,5
Grok-3,Copilot,3224716812,5,5,5,5,1,4
Grok-3,Copilot,3246542146,5,4,4,1,1,5
Grok-3,Copilot,3258966275,5,5,5,4,5,5
Grok-3,Copilot,3273176070,5,5,5,4,4,5
Grok-3,Copilot,3178970320,5,5,5,1,1,5
Grok-3,Copilot,3217654347,5,5,5,4,5,5
Grok-3,Copilot,3236210481,4,5,5,5,4,5
Grok-3,Copilot,3211101810,4,4,4,3,2,5
Grok-3,Copilot,3218668999,5,5,4,4,1,4
Grok-3,Copilot,3127231883,5,5,4,3,3,5
Grok-3,Copilot,3226602604,5,5,3,5,3,5
Grok-3,Copilot,3220067260,5,5,5,4,1,5
Grok-3,Copilot,3159138988,3,1,1,1,3,3
Grok-3,Copilot,3155033567,5,4,4,2,4,5
Grok-3,Copilot,3165558236,5,5,5,4,4,5
Grok-3,Copilot,3241984328,5,5,5,3,1,5
Grok-3,Copilot,3230608495,5,5,5,3,3,5
Grok-3,Copilot,3152093177,4,5,3,5,1,5
Grok-3,Copilot,3164670085,4,5,5,3,3,5
Grok-3,Copilot,3216175364,5,5,5,3,5,5
Grok-3,Copilot,3091643325,5,5,5,4,5,5
Grok-3,Copilot,3168715494,4,4,4,4,4,5
Grok-3,Copilot,3150510293,5,5,5,4,4,5
Grok-3,Copilot,3164310033,5,5,4,4,3,5
Grok-3,Copilot,3184677944,3,5,4,3,3,5
Grok-3,Copilot,3179735644,5,5,5,3,5,5
Grok-3,Copilot,3252583512,5,5,5,4,2,5
Grok-3,Copilot,3093571464,4,4,4,2,1,5
Grok-3,Copilot,3119857154,5,5,4,3,3,5
Grok-3,Copilot,3125168618,5,5,5,4,3,5
Grok-3,Copilot,3148512814,5,5,5,3,5,5
Grok-3,Copilot,3199121335,2,5,2,3,1,5
Grok-3,Copilot,3125682958,5,5,5,3,4,5
Grok-3,Cursor,3256421862,4,4,4,4,1,5
Grok-3,Cursor,3185651562,1,2,1,3,1,3
Grok-3,Cursor,3138499041,3,4,3,4,1,3
Grok-3,Cursor,3208261414,5,5,3,4,3,5
Grok-3,Cursor,3207082361,2,3,1,3,1,4
Grok-3,Cursor,3197164048,1,1,1,2,1,2
Grok-3,Cursor,3226177127,5,4,5,3,1,5
Grok-3,Cursor,3216048319,5,4,4,4,1,5
Grok-3,Cursor,3208686693,1,2,1,2,1,3
Grok-3,Cursor,3138180288,3,4,4,4,1,5
Grok-3,Cursor,3185123770,1,2,1,2,1,4
Grok-3,Cursor,3209288102,5,5,5,4,1,5
Grok-3,Cursor,3204714993,5,5,4,4,5,4
Grok-3,Cursor,3229981468,4,2,2,3,1,4
Grok-3,Cursor,3252214522,3,3,2,5,1,4
Grok-3,Cursor,3126425225,5,5,5,4,1,5
Grok-3,Cursor,3229562306,1,1,1,2,1,1
Grok-3,Cursor,3203682664,3,2,1,3,1,4
Grok-3,Cursor,3217606165,4,3,2,2,2,5
Grok-3,Cursor,3100097668,4,2,2,3,4,4
Grok-3,Cursor,3200319091,5,4,4,4,4,5
Grok-3,Cursor,3194511305,2,2,1,1,2,4
Grok-3,Cursor,3204801996,5,4,4,4,1,5
Grok-3,Cursor,3209226572,1,1,1,3,1,1
Grok-3,Cursor,3225723629,2,2,1,2,1,4
Grok-3,Cursor,3275306468,4,5,3,3,3,5
Grok-3,Cursor,3266882116,5,4,5,4,1,5
Grok-3,Cursor,3226439497,2,3,1,4,1,4
Grok-3,Cursor,3233086533,3,4,2,4,4,5
Grok-3,Cursor,3186534822,3,5,3,5,1,5
Grok-3,Cursor,3219436111,4,2,1,3,1,4
Grok-3,Cursor,3186351773,5,4,4,4,1,5
Grok-3,Cursor,3192536220,5,5,3,4,1,5
Grok-3,Cursor,3211453517,4,4,4,3,5,4
Grok-3,Cursor,3219378763,5,4,4,5,3,5
Grok-3,Cursor,3130792767,2,5,3,4,3,4
Grok-3,Cursor,3204701804,4,4,4,4,3,5
Grok-3,Cursor,3197512041,1,1,1,1,1,1
Grok-3,Cursor,3246458539,4,2,1,2,1,4
Grok-3,Cursor,3248717689,4,2,4,2,1,4
Grok-3,Cursor,3207062310,2,2,1,2,1,4
Grok-3,Cursor,3262576339,2,2,1,3,1,3
Grok-3,Cursor,3173323784,1,1,1,1,1,1
Grok-3,Cursor,3216251590,1,1,1,1,1,1
Grok-3,Cursor,3163448583,1,1,1,2,1,2
Grok-3,Cursor,3236431483,5,5,4,4,4,5
Grok-3,Cursor,3225554906,2,4,1,3,1,4
Grok-3,Cursor,3129474936,5,5,5,5,1,5
Grok-3,Cursor,3205824852,4,4,4,4,1,5
Grok-3,Cursor,3231259535,4,5,4,4,5,5
Grok-3,Cursor,3227586993,5,5,5,4,5,5
Grok-3,Cursor,3245368580,1,1,1,1,1,1
Grok-3,Cursor,3148216316,5,5,5,5,3,5
Grok-3,Cursor,3241336803,4,4,4,2,1,5
Grok-3,Cursor,3209950136,5,5,4,5,5,4
Grok-3,Cursor,3165232120,5,5,4,5,1,5
Grok-3,Cursor,3215328044,4,5,3,5,1,5
Grok-3,Cursor,3177212628,4,5,4,4,1,5
Grok-3,Cursor,3135086425,3,5,4,4,1,5
Grok-3,Cursor,3191492236,4,2,2,3,1,4
Grok-3,Cursor,3203419343,2,3,1,1,2,3
Grok-3,Cursor,3197014165,1,1,1,2,1,2
Grok-3,Cursor,3185528165,4,3,2,1,1,5
Grok-3,Cursor,3214915262,5,4,4,3,1,5
Grok-3,Cursor,3196991617,1,1,1,1,1,2
Grok-3,Cursor,3197648678,5,5,3,3,1,5
Grok-3,Cursor,3192915419,1,1,1,1,1,1
Grok-3,Cursor,3276074588,4,5,3,5,1,5
Grok-3,Cursor,3209314145,1,1,1,1,1,1
Grok-3,Cursor,3190398427,4,4,4,3,1,5
Grok-3,Cursor,3147302152,4,5,4,5,1,5
Grok-3,Cursor,3216819371,1,1,1,1,1,1
Grok-3,Cursor,3126127102,4,4,3,3,1,2
Grok-3,Cursor,3275641262,4,2,3,3,1,4
Grok-3,Cursor,3225967826,2,2,1,2,1,3
Grok-3,Cursor,3135203702,5,5,4,5,1,5
Grok-3,Cursor,3199940608,4,4,2,4,1,5
Grok-3,Cursor,3188697837,5,5,5,4,1,5
Grok-3,Cursor,3244010965,5,4,4,4,2,5
Grok-3,Cursor,3139974947,3,2,1,3,1,4
Grok-3,Cursor,3244192229,5,5,4,5,5,5
Grok-3,Cursor,3132733770,1,4,4,4,3,4
Grok-3,Cursor,3131003811,4,5,4,4,5,5
Grok-3,Cursor,3190067492,4,3,2,5,1,4
Grok-3,Cursor,3183028327,1,1,1,5,1,4
Grok-3,Cursor,3127155887,1,5,5,5,1,5
Grok-3,Cursor,3236303099,2,3,1,3,1,4
Grok-3,Cursor,3169522980,5,5,5,5,1,5
Grok-3,Cursor,3189762646,5,3,4,2,1,5
Grok-3,Cursor,3163329497,2,2,1,2,1,3
Grok-3,Cursor,3217128982,4,5,3,5,5,4
Grok-3,Cursor,3246647416,4,4,3,4,1,5
Grok-3,Cursor,3160612322,5,2,4,2,1,4
Grok-3,Cursor,3186317136,4,4,4,4,1,5
Grok-3,Cursor,3215800618,4,3,3,3,2,5
Grok-3,Cursor,3255122635,5,5,4,4,1,5
Grok-3,Cursor,3191139773,1,1,1,1,1,2
Grok-3,Cursor,3202330170,5,4,5,4,2,5
Grok-3,Cursor,3173843128,4,3,4,3,1,2
Grok-3,Cursor,3233495429,5,3,4,3,1,5
Grok-3,Cursor,3233537204,5,3,4,3,1,5
Grok-3,Cursor,3275521807,5,5,5,4,1,5
Grok-3,Cursor,3260361394,4,4,2,4,1,4
Grok-3,Cursor,3172940339,4,4,4,4,1,5
Grok-3,Cursor,3196071489,5,3,4,3,1,4
Grok-3,Cursor,3158063573,1,5,2,5,1,5
Grok-3,Cursor,3229713829,2,3,1,5,1,4
Grok-3,Cursor,3128413591,2,3,1,1,2,3
Grok-3,Cursor,3196117219,1,1,1,2,1,2
Grok-3,Cursor,3248206137,1,1,1,1,1,1
Grok-3,Cursor,3203262102,4,2,1,3,1,4
Grok-3,Cursor,3206119599,4,2,1,2,1,4
Grok-3,Cursor,3259345083,5,3,4,4,1,5
Grok-3,Cursor,3182656631,1,1,1,1,1,1
Grok-3,Cursor,3144124705,5,5,5,5,4,5
Grok-3,Cursor,3251944582,2,3,1,3,1,4
Grok-3,Cursor,3238209592,4,4,4,4,4,5
Grok-3,Cursor,3190002218,1,3,1,5,1,3
Grok-3,Cursor,3154800493,5,5,5,4,4,5
Grok-3,Cursor,3254458373,1,2,1,2,1,1
Grok-3,Cursor,3194931081,2,3,1,5,1,4
Grok-3,Cursor,3249030275,2,3,1,4,1,3
Grok-3,Cursor,3232826145,4,4,1,5,1,5
Grok-3,Cursor,3161570045,5,5,4,4,1,5
Grok-3,Cursor,3227789654,2,2,1,3,1,4
Grok-3,Cursor,3133810693,5,5,5,3,1,5
Grok-3,Cursor,3199386033,4,4,4,3,1,4
Grok-3,Cursor,3225540340,5,5,5,4,2,5
Grok-3,Cursor,3245242601,3,2,2,3,1,4
Grok-3,Cursor,3202615854,4,2,2,2,1,4
Grok-3,Cursor,3140117936,5,5,3,5,5,5
Grok-3,Cursor,3222147217,4,5,3,5,5,5
Grok-3,Cursor,3243309637,1,1,1,1,1,2
Grok-3,Cursor,3198318576,2,2,1,3,1,3
Grok-3,Cursor,3121531407,2,3,2,3,1,3
Grok-3,Cursor,3219603517,4,5,4,4,3,4
Grok-3,Cursor,3156345426,3,5,3,4,1,5
Grok-3,Cursor,3210760092,5,5,5,2,5,5
Grok-3,Cursor,3201181693,5,4,4,2,1,5
Grok-3,Cursor,3239615601,4,2,2,3,1,4
Grok-3,Cursor,3215059146,4,4,2,5,3,5
Grok-3,Cursor,3256551951,4,3,4,4,1,4
Grok-3,Cursor,3169584730,4,5,4,5,4,4
Grok-3,Cursor,3211199088,1,1,1,1,1,2
Grok-3,Cursor,3176341969,5,2,2,2,1,4
Grok-3,Cursor,3266424520,4,5,4,5,1,4
Grok-3,Cursor,3224591224,5,4,4,4,3,5
Grok-3,Cursor,3244090776,4,4,3,5,5,5
Grok-3,Cursor,3192381117,5,5,4,4,1,4
Grok-3,Cursor,3235022042,1,1,1,1,1,1
Grok-3,Cursor,3219088212,4,5,2,2,1,5
Grok-3,Cursor,3265090887,4,3,4,4,1,5
Grok-3,Cursor,3231613528,1,3,1,3,1,2
Grok-3,Cursor,3192275043,1,1,1,1,1,2
Grok-3,Cursor,3196798034,4,3,2,3,1,5
Grok-3,Cursor,3190039936,4,4,2,4,1,4
Grok-3,Cursor,3150339717,5,5,5,5,1,5
Grok-3,Cursor,3192980020,2,2,1,2,1,3
Grok-3,Cursor,3214085574,4,4,4,3,4,5
Grok-3,Cursor,3190009860,5,4,4,2,1,5
Grok-3,Cursor,3275929693,5,3,4,2,1,5
Grok-3,Cursor,3215789603,4,3,2,4,1,5
Grok-3,Cursor,3228836498,2,4,1,4,1,3
Grok-3,Cursor,3233855622,4,5,3,3,1,5
Grok-3,Cursor,3246272592,1,2,1,1,1,2
Grok-3,Cursor,3130705487,4,5,3,2,5,5
Grok-3,Cursor,3220206182,4,4,4,4,1,4
Grok-3,Cursor,3196925778,1,1,1,1,1,2
Grok-3,Cursor,3219412274,2,2,1,3,1,3
Grok-3,Cursor,3185534745,1,2,1,4,1,3
Grok-3,Cursor,3200693942,4,3,3,4,3,5
Grok-3,Cursor,3191323328,3,4,2,4,1,4
Grok-3,Cursor,3197912748,1,3,1,2,1,3
Grok-3,Cursor,3192997231,4,3,2,3,1,3
Grok-3,Cursor,3232422158,4,4,3,2,3,4
Grok-3,Cursor,3255274706,3,3,2,4,1,4
Grok-3,Cursor,3192813466,4,2,2,2,1,4
Grok-3,Cursor,3226748763,3,2,1,2,1,3
Grok-3,Cursor,3117811205,5,5,5,4,3,5
Grok-3,Cursor,3223167355,4,3,4,4,2,5
Grok-3,Cursor,3180025177,1,1,1,1,1,3
Grok-3,Cursor,3150026775,4,4,4,4,1,4
Grok-3,Cursor,3189869976,5,5,4,5,3,5
Grok-3,Cursor,3260378764,1,1,1,5,1,1
Grok-3,Cursor,3207069168,4,4,4,3,1,5
Grok-3,Cursor,3219513244,5,4,5,4,3,5
Grok-3,Cursor,3226745365,3,3,2,4,1,4
Grok-3,Cursor,3189792652,4,1,2,1,1,4
Grok-3,Cursor,3217417909,1,1,1,1,1,1
Grok-3,Cursor,3242573593,5,5,4,5,1,5
Grok-3,Cursor,3258418757,5,3,5,3,1,5
Grok-3,Cursor,3219767151,2,2,1,2,1,4
Grok-3,Cursor,3213826108,3,2,2,2,1,4
Grok-3,Cursor,3125782878,5,5,5,5,1,5
Grok-3,Cursor,3151748196,4,5,4,5,5,5
Grok-3,Cursor,3194020697,3,5,2,5,1,5
Grok-3,Cursor,3187071889,3,2,1,2,1,5
Grok-3,Cursor,3252061066,4,4,4,2,1,5
Grok-3,Cursor,3190006754,2,2,1,1,1,3
Grok-3,Cursor,3195738163,2,2,1,3,1,4
Grok-3,Cursor,3245421376,1,1,1,3,1,1
Grok-3,Cursor,3229828998,4,4,4,4,1,4
Grok-3,Cursor,3226723501,3,2,2,3,1,4
Grok-3,Cursor,3225400623,5,4,4,2,1,4
Grok-3,Cursor,3198941408,4,3,2,3,1,4
Grok-3,Cursor,3209695297,3,1,2,1,2,3
Grok-3,Cursor,3273148562,5,5,3,4,4,5
Grok-3,Cursor,3226581999,4,5,4,5,1,5
Grok-3,Cursor,3255332086,5,4,4,1,1,5
Grok-3,Cursor,3214496315,5,5,5,4,1,5
Grok-3,Cursor,3192424354,1,1,1,3,1,2
Grok-3,Cursor,3190348430,1,3,1,1,1,1
Grok-3,Cursor,3189203481,5,2,3,2,1,5
Grok-3,Cursor,3261615355,4,5,4,3,1,4
Grok-3,Cursor,3180190431,1,4,1,1,1,1
Grok-3,Cursor,3196239177,4,5,2,5,1,5
Grok-3,Cursor,3161437023,4,4,2,2,3,5
Grok-3,Cursor,3272945997,5,5,4,3,4,5
Grok-3,Cursor,3225563017,5,5,3,5,1,5
Grok-3,Cursor,3251623503,5,5,5,4,5,5
Grok-3,Cursor,3177631556,1,1,1,1,1,3
Grok-3,Cursor,3180099005,4,4,4,4,1,4
Grok-3,Cursor,3186252371,1,1,1,1,1,2
Grok-3,Cursor,3269155687,1,1,1,3,1,1
Grok-3,Cursor,3219092077,3,2,1,2,1,3
Grok-3,Cursor,3192846533,4,2,2,2,1,4
Grok-3,Cursor,3230553524,5,5,5,3,1,5
Grok-3,Cursor,3224751679,4,2,2,3,1,4
Grok-3,Cursor,3232585648,3,2,1,1,1,3
Grok-3,Cursor,3193358943,1,1,1,1,1,1
Grok-3,Cursor,3154285356,5,2,4,2,1,5
Grok-3,Cursor,3180452959,3,3,2,2,1,4
Grok-3,Cursor,3194209729,3,4,2,4,5,5
Grok-3,Cursor,3189053262,5,4,5,3,1,5
Grok-3,Cursor,3201180594,4,3,3,4,1,5
Grok-3,Cursor,3176701438,1,1,1,3,1,3
Grok-3,Cursor,3195198993,4,4,3,3,1,5
Grok-3,Cursor,3123012893,5,5,4,3,4,5
Grok-3,Cursor,3256705149,2,2,1,4,1,4
Grok-3,Cursor,3163338377,4,5,3,4,1,5
Grok-3,Cursor,3192645075,1,1,1,2,1,2
Grok-3,Cursor,3134532214,4,5,4,3,3,5
Grok-3,Cursor,3136628527,1,2,1,5,1,2
Grok-3,Cursor,3193888615,1,1,1,1,1,1
Grok-3,Cursor,3254652768,3,2,1,2,1,5
Grok-3,Cursor,3240350831,2,2,1,1,1,4
Grok-3,Cursor,3154921524,5,4,4,4,1,4
Grok-3,Cursor,3229430451,4,2,2,2,1,4
Grok-3,Cursor,3193441689,5,2,2,4,1,5
Grok-3,Cursor,3216607096,4,4,2,2,1,4
Grok-3,Cursor,3217705114,4,3,2,2,1,5
Grok-3,Cursor,3212835513,4,3,2,3,1,4
Grok-3,Cursor,3177433178,1,1,1,3,1,3
Grok-3,Cursor,3135169379,2,3,2,2,1,4
Grok-3,Cursor,3190507423,4,2,2,2,1,4
Grok-3,Cursor,3217652543,4,4,4,4,1,5
Grok-3,Cursor,3159821039,1,5,2,4,1,5
Grok-3,Cursor,3138797987,4,2,4,3,1,4
Grok-3,Cursor,3206426027,1,2,1,1,1,1
Grok-3,Cursor,3219850150,5,4,4,4,4,5
Grok-3,Cursor,3143406408,5,5,5,4,5,5
Grok-3,Cursor,3229564036,4,2,1,3,1,3
Grok-3,Cursor,3239103350,4,4,4,4,1,5
Grok-3,Cursor,3250689684,5,5,5,4,5,5
Grok-3,Cursor,3135420284,5,5,3,5,5,5
Grok-3,Cursor,3169456811,5,5,5,4,1,5
Grok-3,Cursor,3168732581,1,5,3,4,1,5
Grok-3,Cursor,3227338842,4,5,4,5,5,5
Grok-3,Cursor,3195465753,4,2,2,3,1,4
Grok-3,Cursor,3149341709,1,1,1,3,1,1
Grok-3,Cursor,3190107575,3,2,1,3,1,4
Grok-3,Cursor,3161379535,5,5,5,5,1,5
Grok-3,Cursor,3226783535,4,2,2,4,1,4
Grok-3,Cursor,3208732840,4,4,2,4,1,4
Grok-3,Cursor,3233509187,4,4,2,5,1,4
Grok-3,Cursor,3235792700,4,3,4,3,1,4
Grok-3,Cursor,3189024014,4,5,3,5,1,5
Grok-3,Cursor,3224631703,5,5,5,4,3,5
Grok-3,Cursor,3214034125,1,1,1,1,1,1
Grok-3,Cursor,3212934391,1,1,1,1,1,1
Grok-3,Cursor,3194288310,4,4,4,4,5,5
Grok-3,Cursor,3230508229,4,2,2,2,1,4
Grok-3,Cursor,3209950297,3,2,1,1,1,4
Grok-3,Cursor,3195544033,2,2,1,1,1,4
Grok-3,Cursor,3228764972,5,5,5,3,1,5
Grok-3,Cursor,3236209903,3,3,2,4,1,5
Grok-3,Cursor,3137841799,5,5,5,4,1,5
Grok-3,Cursor,3233850732,4,2,2,3,1,5
Grok-3,Cursor,3271706289,4,4,3,4,2,5
Grok-3,Cursor,3154001110,4,5,4,5,1,5
Grok-3,Cursor,3185356100,4,4,2,4,1,4
Grok-3,Cursor,3237301213,5,5,3,3,3,5
Grok-3,Cursor,3185512262,3,2,1,3,1,4
Grok-3,Cursor,3191922072,1,1,1,2,1,2
Grok-3,Cursor,3245090523,3,4,2,3,1,5
Grok-3,Cursor,3147300572,5,5,4,4,1,5
Grok-3,Cursor,3171715437,3,4,2,3,1,5
Grok-3,Cursor,3189779330,1,1,1,2,1,2
Grok-3,Cursor,3175055324,4,5,5,4,1,5
Grok-3,Cursor,3226639011,5,5,5,4,1,5
Grok-3,Devin,2840686963,1,3,1,4,1,4
Grok-3,Devin,2909437363,4,5,3,4,4,5
Grok-3,Devin,2760044965,4,2,1,3,1,4
Grok-3,Devin,3094460894,4,5,4,4,3,5
Grok-3,Devin,3129554303,5,5,4,5,3,5
Grok-3,Devin,3154144169,4,5,4,4,2,5
Grok-3,Devin,3021010746,4,5,4,3,4,5
Grok-3,Devin,2791971139,4,5,2,4,1,4
Grok-3,Devin,2975096397,4,4,2,3,1,4
Grok-3,Devin,3019930533,4,4,1,4,1,4
Grok-3,Devin,3016277401,4,2,2,3,4,4
Grok-3,Devin,3132888527,5,5,4,4,1,5
Grok-3,Devin,2838982087,4,4,4,2,1,5
Grok-3,Devin,2976395136,4,5,2,3,3,5
Grok-3,Devin,3000083193,5,2,4,2,1,5
Grok-3,Devin,2953881496,5,2,4,2,1,5
Grok-3,Devin,3107942002,5,5,4,3,4,5
Grok-3,Devin,2883135223,1,2,1,3,1,4
Grok-3,Devin,3233695124,5,4,4,4,4,5
Grok-3,Devin,2971334331,4,5,4,4,3,5
Grok-3,Devin,2902796110,4,3,1,2,1,4
Grok-3,Devin,3001512474,4,5,3,5,3,5
Grok-3,Devin,2899050914,3,1,1,2,1,4
Grok-3,Devin,2838987433,1,3,1,3,3,4
Grok-3,Devin,2825860471,3,3,2,5,1,4
Grok-3,Devin,2918508503,4,4,3,4,1,4
Grok-3,Devin,3032149893,4,4,4,3,1,5
Grok-3,Devin,3257216430,5,5,4,5,5,5
Grok-3,Devin,3019944984,4,4,3,3,1,5
Grok-3,Devin,3119601012,5,5,4,4,4,5
Grok-3,Devin,2888769145,4,5,3,4,1,5
Grok-3,Devin,3152229058,3,5,3,5,4,5
Grok-3,Devin,3029752398,3,4,2,3,2,5
Grok-3,Devin,3090587983,4,3,4,3,1,5
Grok-3,Devin,3006544045,5,5,3,3,1,5
Grok-3,Devin,3180830949,5,5,5,5,5,5
Grok-3,Devin,3229339781,4,5,4,5,5,5
Grok-3,Devin,3174241239,5,5,5,4,5,5
Grok-3,Devin,3118854425,5,5,4,3,5,5
Grok-3,Devin,2845284585,1,2,1,3,1,3
Grok-3,Devin,2799104941,4,4,2,4,1,5
Grok-3,Devin,3114147388,5,5,5,5,3,5
Grok-3,Devin,3038422233,4,5,2,4,4,5
Grok-3,Devin,2989340247,4,2,1,2,1,5
Grok-3,Devin,2782528229,3,5,2,4,5,5
Grok-3,Devin,2858841754,4,4,2,4,1,4
Grok-3,Devin,2973564095,5,4,4,4,3,5
Grok-3,Devin,3264413761,4,5,3,5,5,5
Grok-3,Devin,3276430672,5,5,3,5,5,5
Grok-3,Devin,2776831778,2,2,1,3,1,3
Grok-3,Devin,3004572778,3,4,2,4,4,5
Grok-3,Devin,3265153814,5,5,5,5,3,4
Grok-3,Devin,2799230876,4,4,2,5,1,4
Grok-3,Devin,2923110632,4,4,3,2,2,4
Grok-3,Devin,3154457494,5,5,5,5,2,5
Grok-3,Devin,3204333284,5,4,4,5,5,5
Grok-3,Devin,3123526095,5,4,4,2,1,5
Grok-3,Devin,3012238324,4,5,4,5,2,5
Grok-3,Devin,2932553016,4,3,3,2,1,4
Grok-3,Devin,3275499596,5,5,5,3,5,5
Grok-3,Devin,3116803064,5,5,4,4,4,5
Grok-3,Devin,3172450803,5,5,3,5,5,5
Grok-3,Devin,2858700194,4,5,2,4,1,5
Grok-3,Devin,3154152287,5,5,4,4,5,5
Grok-3,Devin,3057714463,4,5,3,2,3,5
Grok-3,Devin,3094442612,4,4,4,3,1,5
Grok-3,Devin,3048837078,3,4,3,4,1,5
Grok-3,Devin,3037649777,4,4,3,4,4,5
Grok-3,Devin,2870925290,2,2,1,2,1,3
Grok-3,Devin,2914053224,4,3,2,3,1,5
Grok-3,Devin,3046833593,4,5,4,5,4,5
Grok-3,Devin,3096925052,3,4,2,4,4,5
Grok-3,Devin,3174999723,5,5,5,5,5,5
Grok-3,Devin,3019933276,4,5,3,4,1,4
Grok-3,Devin,3088971804,5,5,4,5,1,5
Grok-3,Devin,3239035119,5,4,5,3,1,5
Grok-3,Devin,2796009360,4,4,3,4,3,5
Grok-3,Devin,3134862968,4,5,3,4,2,5
Grok-3,Devin,2855386414,1,1,2,1,3,5
Grok-3,Devin,3036244398,4,5,4,4,5,5
Grok-3,Devin,2989722968,4,2,1,2,1,4
Grok-3,Devin,3039645274,4,5,2,3,2,5
Grok-3,Devin,2883312343,1,2,1,2,1,4
Grok-3,Devin,3091944446,5,4,3,5,5,5
Grok-3,Devin,3199685425,5,5,4,5,5,5
Grok-3,Devin,2758200405,4,4,2,3,4,4
Grok-3,Devin,3231939415,5,5,4,4,5,5
Grok-3,Devin,3143893032,5,5,3,5,4,5
Grok-3,Devin,3097764015,5,5,4,3,3,5
Grok-3,Devin,2819751239,4,4,4,4,2,5
Grok-3,Devin,2939739434,4,4,3,3,1,4
Grok-3,Devin,3203773571,5,5,2,4,5,5
Grok-3,Devin,3067017042,5,4,4,3,4,5
Grok-3,Devin,3178258083,5,5,2,3,5,5
Grok-3,Devin,3123198992,4,5,3,5,5,5
Grok-3,Devin,2816685388,5,5,4,4,3,5
Grok-3,Devin,2958457158,3,3,1,2,1,5
Grok-3,Devin,3003074857,4,4,4,4,4,5
Grok-3,Devin,3237704700,5,5,4,5,5,5
